epoch,train_loss,train_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,learning_rate,epoch_time_seconds,process_rss_mb
1,1.5730605429841755,0.38999205718824465,0.39845680155267793,0.38998632946001366,0.3917970156814976,1.7526787016126844,0.18333333333333332,0.1664093020800338,0.18333333333333335,0.10760162402111555,0.0001,9.322986600003787,529.0078125
2,0.8593402300873287,0.7362986497220015,0.735579339873047,0.7362990810359232,0.7351687003137247,1.4668569405873617,0.4444444444444444,0.5497573388329692,0.4444444444444445,0.3824246331102871,9.990133642141359e-05,9.052853900000628,536.12109375
3,0.5088985431421551,0.8498808578236696,0.849901809149527,0.8499468367889421,0.8496221101388008,1.073561011420356,0.6555555555555556,0.7194481670091427,0.6555555555555556,0.6473863535476194,9.96057350657239e-05,9.352536899998086,527.51953125
4,0.3793528280720245,0.8776806989674345,0.8770961452705022,0.8777322093111567,0.8771055595138528,0.7657307744026184,0.75,0.794435212483993,0.75,0.7546205852390789,9.911436253643444e-05,9.908440599996538,531.83203125
5,0.32414493083101686,0.9007148530579825,0.90032873496214,0.9007404875825928,0.9000463167085045,0.5407941155963474,0.8277777777777777,0.8436845967680883,0.8277777777777778,0.8310857753858797,9.842915805643155e-05,9.231669300002977,536.94921875
6,0.30065003895541803,0.9078633836378078,0.9077097966824962,0.9079061289587605,0.9076480935830755,0.4025535782178243,0.8944444444444445,0.9028417818740401,0.8944444444444444,0.8966702820054402,9.755282581475769e-05,9.421466700005112,535.28125
7,0.2244705768617209,0.9269261318506752,0.9278589740386125,0.9269613427508164,0.9266200595473664,0.32973124517334834,0.9,0.9021527677523445,0.8999999999999999,0.8998085994863354,9.648882429441257e-05,9.319783700004336,533.953125
8,0.20119038032481745,0.9221604447974583,0.922282983008676,0.9221918432444749,0.9221401239583168,0.2783719393942091,0.9111111111111111,0.9134227667493797,0.911111111111111,0.9109510176542762,9.524135262330098e-05,9.517340400001558,495.0546875
9,0.16607809953267277,0.9388403494837172,0.9386041545556276,0.9388850915166703,0.93859611447175,0.23772830367088318,0.9166666666666666,0.9179331050854967,0.9166666666666666,0.916668833844103,9.381533400219317e-05,9.223320999997668,489.859375
10,0.17189765416789946,0.9467831612390787,0.9468102703140912,0.9468102073365232,0.946651322414958,0.22030338181389703,0.9166666666666666,0.9191210933424506,0.9166666666666665,0.9172888493676834,9.221639627510075e-05,9.753079499998421,488.35546875
11,0.15473288935302174,0.9499602859412232,0.949839596091897,0.9499962026277816,0.949876568762233,0.17524602446291182,0.9277777777777778,0.9287307365727834,0.9277777777777777,0.9276095566492325,9.045084971874735e-05,9.9486087999976,487.0703125
12,0.1256644009975709,0.9594916600476568,0.9594173343059796,0.9595200121515911,0.9594233739744791,0.15890615102317598,0.9333333333333333,0.9338462489185515,0.9333333333333332,0.9334151461825817,8.852566213878945e-05,9.21429339999304,490.9375
