epoch,train_loss,train_accuracy,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,learning_rate,epoch_time_seconds,process_rss_mb
1,1.487084566457959,0.4233518665607625,0.4240768351211512,0.42334624439887597,0.4172254992773639,1.6270715077718099,0.4166666666666667,0.4579065877646464,0.4166666666666667,0.4237946543596782,0.0001,9.3670581999977,531.09765625
2,0.8360627563914389,0.7347100873709294,0.7341759473693403,0.7347497531708059,0.7319868333874296,1.418086322148641,0.5055555555555555,0.5692705861944048,0.5055555555555555,0.50646136951284,9.990133642141359e-05,10.072118999996746,524.84765625
3,0.5285370785438228,0.8371723590150913,0.8366731296696229,0.8372294372294373,0.8368010593370441,1.027160914738973,0.6833333333333333,0.7328357206873831,0.6833333333333332,0.6868239831781064,9.96057350657239e-05,9.511359500000253,537.53125
4,0.3714862457810175,0.8768864177918984,0.8757560367668041,0.8769461532619428,0.8761453508876311,0.7151446236504448,0.7944444444444444,0.8196583845423686,0.7944444444444443,0.7955637294260492,9.911436253643444e-05,9.389444899999944,523.54296875
5,0.320093582531495,0.8824463860206513,0.8819700679698744,0.8825131009341535,0.882151740582139,0.4891877624723646,0.8555555555555555,0.8643663056585628,0.8555555555555556,0.8561633770818181,9.842915805643155e-05,9.557416099996772,523.84375
6,0.2602120117595785,0.9070691024622717,0.9072151617901124,0.9071200729095464,0.906951849362991,0.3864117953512404,0.8888888888888888,0.894799826575874,0.8888888888888888,0.8905010226137441,9.755282581475769e-05,9.662093499995535,528.50390625
7,0.22794823825501373,0.9285146942017474,0.9283017384885207,0.9285524417103365,0.9283411207304756,0.31793900463316177,0.9,0.9022376543209876,0.8999999999999999,0.9003632189641225,9.648882429441257e-05,9.751643700001296,524.0703125
8,0.19060238399280263,0.9364575059571089,0.9366083232103884,0.9364927470190628,0.9365073989459706,0.26192320783933004,0.9222222222222223,0.9230776394210302,0.9222222222222222,0.9218693946457176,9.524135262330098e-05,10.24719269999332,529.21484375
9,0.199295298365774,0.938046068308181,0.9377754565202965,0.9380800486063645,0.9378477566853475,0.23529314663675097,0.9055555555555556,0.9084767025089605,0.9055555555555554,0.9054551330331342,9.381533400219317e-05,10.278345899998385,542.546875
10,0.16793939138069525,0.9412231930103256,0.9413388905703254,0.9412470570365308,0.9411899214778924,0.21403336226940156,0.9111111111111111,0.9098428453267163,0.9111111111111111,0.9096409055425448,9.221639627510075e-05,9.352651100001822,523.84765625
11,0.13544109385576014,0.9571088165210484,0.9573763144625378,0.9571390597706387,0.9571465723801685,0.2060114045937856,0.9166666666666666,0.9163488532231581,0.9166666666666666,0.9161660486789115,9.045084971874735e-05,10.330431899994437,532.87890625
12,0.13848277922894295,0.9507545671167593,0.9507036828531609,0.9507746639325587,0.9506413399107984,0.18996143572860294,0.9166666666666666,0.9164712763839109,0.9166666666666666,0.9159103937934928,8.852566213878945e-05,9.307808300000033,526.70703125
13,0.13178340411605202,0.9539316918189039,0.9541231935752017,0.9539568618515988,0.9539879947590721,0.176460509830051,0.9222222222222223,0.9248879928315413,0.9222222222222222,0.9225185297104916,8.644843137107056e-05,9.273600400003488,524.40234375
14,0.11887339920965427,0.9642573471008737,0.9643265954897902,0.964281916913496,0.9642348280229719,0.17141675932539835,0.9333333333333333,0.933245493228808,0.9333333333333332,0.9329362988228956,8.422735529643442e-05,9.54543559999729,528.55078125
